C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 15108 GC.class_histogram
15108:
 num     #instances         #bytes  class name (module)
 377:            18            576  javax.imageio.spi.DigraphNode (java.desktop@17.0.6)
 378:            12            576  kotlinx.coroutines.channels.ArrayChannel
 379:             9            576  kotlinx.serialization.internal.InlineClassDescriptor
 380:            18            576  kotlinx.serialization.json.JsonConfiguration
 381:            24            576  sun.security.util.LazyCodeSourcePermissionCollection (java.base@17.0.6)
 382:            18            576  sun.security.x509.DistributionPoint (java.base@17.0.6)
 383:            16            560  [F (java.base@17.0.6)
 384:             7            560  java.util.concurrent.TimeUnit (java.base@17.0.6)
 385:             2            560  java.util.concurrent.atomic.Striped64$Cell (java.base@17.0.6)
 386:            10            560  sun.invoke.util.Wrapper (java.base@17.0.6)
 387:            14            560  sun.security.util.MemoryCache (java.base@17.0.6)
 388:            23            552  java.lang.module.ModuleDescriptor$Provides (java.base@17.0.6)
 389:            23            552  java.util.Collections$SynchronizedCollection (java.base@17.0.6)
 390:            23            552  kotlinx.serialization.internal.ArrayListClassDesc
 391:            23            552  okio.ByteString
 392:            23            552  sun.security.x509.Extension (java.base@17.0.6)
 393:            17            544  java.net.InetAddress$InetAddressHolder (java.base@17.0.6)
 394:            17            544  java.util.Vector (java.base@17.0.6)
 395:            17            544  sun.security.ssl.CipherSuite$KeyExchange (java.base@17.0.6)
 396:             1            528  [Ljava.lang.Character; (java.base@17.0.6)
 397:             6            528  com.jetbrains.toolbox.datamodel.ApplicationManagerModelLocalEntry
 398:            22            528  java.time.Duration (java.base@17.0.6)
 399:            22            528  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@17.0.6)
 400:            22            528  kotlinx.serialization.internal.ArrayListSerializer
 401:             6            528  sun.security.ssl.TransportContext (java.base@17.0.6)
 402:            13            520  com.jetbrains.toolbox.datamodel.UILanguage
 403:            13            520  java.lang.ref.Finalizer (java.base@17.0.6)
 404:             8            512  com.sun.security.sasl.Provider$ProviderService (java.security.sasl@17.0.6)
 405:            16            512  java.time.temporal.ChronoUnit (java.base@17.0.6)
 406:            21            504  sun.security.x509.AVAKeyword (java.base@17.0.6)
 407:            21            504  sun.security.x509.PolicyInformation (java.base@17.0.6)
 408:             7            496  [Lsun.invoke.util.Wrapper; (java.base@17.0.6)
 409:            19            488  [Lsun.security.ssl.NamedGroup$NamedGroupSpec; (java.base@17.0.6)
 410:            15            480  com.intellij.internal.statistic.eventLog.validator.rules.beans.EventGroupRules
 411:            12            480  java.lang.OutOfMemoryError (java.base@17.0.6)
 412:            10            480  java.util.Hashtable (java.base@17.0.6)
 413:            20            480  org.bouncycastle.asn1.ASN1Integer
 414:             6            480  sun.security.ssl.SSLConfiguration (java.base@17.0.6)
 415:             6            480  sun.security.ssl.SSLSocketImpl (java.base@17.0.6)
 416:            15            480  sun.security.x509.CRLDistributionPointsExtension (java.base@17.0.6)
 417:            19            456  com.jetbrains.toolbox.feed.SupersededApplication
 418:            19            456  java.util.concurrent.atomic.AtomicLong (java.base@17.0.6)
 419:            14            448  com.sun.jna.Structure$FFIType$size_t
 420:             7            448  java.security.SecureRandom (java.base@17.0.6)
 421:            14            448  java.util.Collections$UnmodifiableMap (java.base@17.0.6)
 422:             8            448  java.util.Properties (java.base@17.0.6)
 423:            14            448  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@17.0.6)
 424:             8            448  kotlinx.coroutines.flow.FlowKt__DelayKt$debounceInternal$1
 425:             7            448  sun.security.provider.SHA2$SHA256 (java.base@17.0.6)
 426:            14            448  sun.util.locale.BaseLocale$Key (java.base@17.0.6)
 427:            11            440  java.util.IdentityHashMap (java.base@17.0.6)
 428:            11            440  kotlinx.coroutines.channels.AbstractChannel$ReceiveSelect
 429:             1            432  [[[C (java.base@17.0.6)
 430:             9            432  com.sun.jna.NativeLibrary
 431:            27            432  java.security.spec.ECFieldFp (java.base@17.0.6)
 432:            18            432  java.text.DateFormat$Field (java.base@17.0.6)
 433:             6            432  java.util.concurrent.ThreadPoolExecutor (java.base@17.0.6)
 434:             6            432  kotlinx.serialization.internal.EnumDescriptor
 435:            15            416  [[I (java.base@17.0.6)
 436:            13            416  com.jetbrains.toolbox.datamodel.UpdateFilter
 437:            13            416  java.lang.invoke.VarForm (java.base@17.0.6)
 438:            13            416  java.security.cert.PolicyQualifierInfo (java.base@17.0.6)
 439:            13            416  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base@17.0.6)
 440:            17            408  kotlinx.coroutines.flow.SharedFlowSlot
 441:            17            408  kotlinx.serialization.json.JsonImpl
 442:            17            408  sun.nio.ch.OptionKey (java.base@17.0.6)
 443:            17            408  sun.nio.ch.SocketOptionRegistry$RegistryKey (java.base@17.0.6)
 444:            17            408  sun.security.x509.AccessDescription (java.base@17.0.6)
 445:            12            400  [Ljava.lang.constant.ClassDesc; (java.base@17.0.6)
 446:             7            392  sun.util.calendar.ZoneInfo (java.base@17.0.6)
 447:            12            384  com.jetbrains.fus.reporting.schema.EventLogGroup
 448:            12            384  com.sun.crypto.provider.AESCrypt (java.base@17.0.6)
 449:            24            384  java.lang.Float (java.base@17.0.6)
 450:            24            384  java.security.SecureClassLoader$CodeSourceKey (java.base@17.0.6)
 451:            12            384  java.util.ImmutableCollections$MapN (java.base@17.0.6)
 452:             6            384  kotlinx.coroutines.flow.FlowKt__DelayKt$sample$2
 453:            24            384  kotlinx.coroutines.sync.MutexImpl
 454:             6            384  sun.security.ssl.SSLSocketInputRecord (java.base@17.0.6)
 455:             6            384  sun.security.ssl.SSLSocketOutputRecord (java.base@17.0.6)
 456:            12            384  sun.security.x509.ExtendedKeyUsageExtension (java.base@17.0.6)
 457:             1            376  com.sun.jna.internal.Cleaner$1
 458:             1            376  java.lang.ref.Finalizer$FinalizerThread (java.base@17.0.6)
 459:             1            376  java.util.logging.LogManager$Cleaner (java.logging@17.0.6)
 460:             1            376  jdk.internal.misc.InnocuousThread (java.base@17.0.6)
 461:             1            376  org.tinylog.core.TinylogLoggingProvider$1
 462:            23            368  java.awt.font.TextAttribute (java.desktop@17.0.6)
 463:             1            368  java.lang.ref.Reference$ReferenceHandler (java.base@17.0.6)
 464:            23            368  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@17.0.6)
 465:            23            368  jdk.internal.reflect.BootstrapConstructorAccessorImpl (java.base@17.0.6)
 466:             1            368  okio.AsyncTimeout$Watchdog
 467:             9            360  com.sun.jna.Structure$LayoutInfo
 468:             5            360  com.sun.jna.platform.win32.WinCrypt$DATA_BLOB
 469:             9            360  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$Limit (java.xml@17.0.6)
 470:             9            360  java.lang.invoke.DirectMethodHandle$Interface (java.base@17.0.6)
 471:            15            360  java.net.Inet4Address (java.base@17.0.6)
 472:             9            360  java.net.Socket (java.base@17.0.6)
 473:            15            360  java.util.concurrent.ConcurrentLinkedQueue (java.base@17.0.6)
 474:             9            360  jdk.internal.loader.NativeLibraries$NativeLibraryImpl (java.base@17.0.6)
 475:             3            352  [Ljava.lang.Thread; (java.base@17.0.6)
 476:            11            352  java.lang.constant.DirectMethodHandleDesc$Kind (java.base@17.0.6)
 477:             4            352  java.text.DecimalFormatSymbols (java.base@17.0.6)
 478:            11            352  kotlinx.coroutines.selects.SelectBuilderImpl$DisposeNode
 479:             3            336  [Lsun.font.EAttribute; (java.desktop@17.0.6)
 480:            14            336  com.intellij.internal.statistic.eventLog.connection.metadata.EventGroupFilterRules
 481:            14            336  com.intellij.internal.statistic.eventLog.validator.rules.impl.RegexpValidationRule$myPattern$2
 482:            14            336  java.lang.Class$AnnotationData (java.base@17.0.6)
 483:            14            336  java.lang.module.ResolvedModule (java.base@17.0.6)
 484:             6            336  java.nio.DirectLongBufferU (java.base@17.0.6)
 485:             1            336  java.util.concurrent.ForkJoinPool (java.base@17.0.6)
 486:            21            336  java.util.concurrent.atomic.AtomicInteger (java.base@17.0.6)
 487:            14            336  jdk.internal.module.SystemModuleFinders$2 (java.base@17.0.6)
 488:            14            336  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@17.0.6)
 489:             7            336  kotlinx.coroutines.JobSupport$ChildCompletion
 490:             7            336  kotlinx.coroutines.flow.internal.FlowCoroutineKt$scopedFlow$1$1
 491:             7            336  sun.java2d.pipe.PixelToParallelogramConverter (java.desktop@17.0.6)
 492:             7            336  sun.security.provider.MoreDrbgParameters (java.base@17.0.6)
 493:            21            336  sun.security.x509.CertificatePolicyId (java.base@17.0.6)
 494:            10            320  com.sun.jna.Library$Handler
 495:            10            320  com.sun.org.apache.xerces.internal.impl.XMLEntityManager$EncodingInfo (java.xml@17.0.6)
 496:             5            320  java.awt.color.ICC_ColorSpace (java.desktop@17.0.6)
 497:             8            320  java.lang.WeakPairMap$Pair$Weak (java.base@17.0.6)
 498:            10            320  java.lang.constant.DirectMethodHandleDescImpl (java.base@17.0.6)
 499:            10            320  jdk.internal.reflect.UnsafeIntegerFieldAccessorImpl (java.base@17.0.6)
 500:             8            320  kotlinx.coroutines.selects.SelectBuilderImpl
 501:             4            320  okhttp3.Response
 502:            10            320  sun.security.x509.SubjectAlternativeNameExtension (java.base@17.0.6)
 503:             8            320  sun.util.locale.provider.LocaleResources$ResourceReference (java.base@17.0.6)
 504:             8            320  sun.util.resources.Bundles$BundleReference (java.base@17.0.6)
 505:            13            312  com.jetbrains.toolbox.datamodel.VcsInfo
 506:            13            312  kotlinx.serialization.internal.PrimitiveSerialDescriptor
 507:            13            312  sun.security.util.DisabledAlgorithmConstraints$DisabledConstraint (java.base@17.0.6)
 508:            19            304  java.util.concurrent.atomic.AtomicReference (java.base@17.0.6)
 509:            19            304  kotlin.jvm.internal.ClassReference
 510:            12            296  [Lkotlinx.coroutines.flow.SharedFlowSlot;
 511:             1            288  [Ljava.lang.invoke.LambdaForm$Kind; (java.base@17.0.6)
 512:             1            288  [Lsun.security.ssl.SSLExtension; (java.base@17.0.6)
 513:            12            288  com.intellij.internal.statistic.eventLog.connection.metadata.EventGroupFilterRules$BuildRange
 514:             9            288  com.jetbrains.fus.reporting.schema.EnumEventField
 515:             2            288  java.awt.image.DirectColorModel (java.desktop@17.0.6)
 516:             9            288  java.lang.constant.PrimitiveClassDescImpl (java.base@17.0.6)
